Source,Target,Type,Id,Label,timeset,Weight
unitedfreak888,_IshfaqAhmad,Undirected,4561,,,1
safiyaimback,ahmadmusajibril,Undirected,4562,,,1
ShaykhAhmadGems,NaseemAhmed50,Undirected,4563,,,1
wayf44rerr,MaanNewsAgency,Undirected,4564,,,1
abutariq040,AbuMohamed_01,Undirected,4565,,,1
abubakerdimshqi,RevolutionSyria,Undirected,4566,,,1
WarReporter1,UnknownEye7,Undirected,4567,,,1
StateDept,RamiAlLolah,Undirected,4568,,,2
alamreeki4,OutKufrLawz,Undirected,4569,,,5
trenchstrategy5,abuayisha108,Undirected,4570,,,1
__alfresco__,WarReporter1,Undirected,4571,,,17
BarzanSadiq,1515Ummah,Undirected,4572,,,1
striverer,IbnKashmir_,Undirected,4573,,,2
m9klakish,MaghrabiArabi,Undirected,4574,,,1
YusuF_69812335,RamiAlLolah,Undirected,4575,,,1
RomainCaillet,Abu_Azzzam25,Undirected,4576,,,1
sararobiian2,RamiAlLolah,Undirected,4577,,,1
war_analysis,AJENews,Undirected,4578,,,1
ro34th,DailySabah,Undirected,4579,,,2
WhiteCat_7,Sean_Ulama,Undirected,4580,,,1
abuhumayra4,_lumaconi_,Undirected,4581,,,1
YazeedDhardaa25,JasonPhedo,Undirected,4582,,,1
abuhumayra4,The_Muwahhid,Undirected,4583,,,1
saflaher,Alwala_bara,Undirected,4584,,,1
Salig08,Alwala_bara,Undirected,4585,,,2
mktala22,darulhijrateyni,Undirected,4586,,,1
SkyNews,MaghrabiArabi,Undirected,4587,,,1
ServantJihade21,DawlaWitness11,Undirected,4588,,,3
HarunMaruf,CXaafada2,Undirected,4589,,,1
SkyNews,NaseemAhmed50,Undirected,4590,,,1
baaqiya_01,AbuAnasheed,Undirected,4591,,,1
war_analysis,Nidalgazaui,Undirected,4592,,,9
abu01_yousha,DawlaWitness11,Undirected,4593,,,2
ahmad_59892,Jazrawi_Joulan,Undirected,4594,,,2
DabiqsweetsMan,AlSahrawiya4,Undirected,4595,,,1
oryxspioenkop,Abu_Azzzam25,Undirected,4596,,,1
Dieinurage308,AbdusMujahid153,Undirected,4597,,,1
turista_bintrav,NaseemAhmed50,Undirected,4598,,,1
afran_kha,abuayisha108,Undirected,4599,,,1
Uncle_SamCoco,IvanSidorenko1,Undirected,4600,,,1
nvor85j,Mountainjjoool,Undirected,4601,,,5
wayf44rerr,astro_timpeake,Undirected,4602,,,1
VivaRevolt,RamiAlLolah,Undirected,4603,,,13
mkmjnnj,AbuNaseeha_03,Undirected,4604,,,19
ShamiRebel,Nidalgazaui,Undirected,4605,,,4
abdlrhmn15,QassamiMarwan,Undirected,4606,,,1
Uncle_SamCoco,NaseemAhmed50,Undirected,4607,,,1
servantjihadiii,IbnKashmir_,Undirected,4608,,,1
weljaton39103,MaghrabiArabi,Undirected,4609,,,1
mobi_ayubi,TheHourIsNear4,Undirected,4610,,,2
mobi_ayubi,WarfareWW,Undirected,4611,,,1
SalaktuTariqi_,Fidaee_Fulaani,Undirected,4612,,,3
IbnKashmir_,DeirEzzor24,Undirected,4613,,,1
MaghrebiQM,BrunFree,Undirected,4614,,,3
Uncle_SamCoco,IraqSurveys,Undirected,4615,,,2
Uncle_SamCoco,BenedictioTuco,Undirected,4616,,,1
mukhtaryare,mobi_ayubi,Undirected,4617,,,1
WarReporter1,FredericJacobs,Undirected,4618,,,1
NaseemAhmed50,Malcolmite,Undirected,4619,,,1
BBC,Alwala_bara,Undirected,4620,,,1
NaseemAhmed50,Majstar7,Undirected,4621,,,1
klakishinki,dublinokarra,Undirected,4622,,,1
Jazrawi_Aden,Fidaee_Fulaani,Undirected,4623,,,1
shahzad40019853,mobi_ayubi,Undirected,4624,,,1
WarReporter1,RoyalWinj,Undirected,4625,,,1
TheHackersNews,Suspend_Me_fags,Undirected,4626,,,1
osamahfakih,mobi_ayubi,Undirected,4627,,,1
tomthehack,AbuNaseeha_03,Undirected,4628,,,1
abuayisha108,SCREW_U_TWEETA,Undirected,4629,,,1
WhiteCat_7,Terror_Monitor,Undirected,4630,,,1
MaghrabiArabi,Ald_Aba,Undirected,4631,,,1
freeoursisters3,__alfresco__,Undirected,4632,,,3
abuhuthafa,WarReporter1,Undirected,4633,,,1
NaseemAhmed50,AJENews,Undirected,4634,,,1
Uncle_SamCoco,Saladain74Is,Undirected,4635,,,1
PeerZadaShah,AsimAbuMerjem,Undirected,4636,,,4
NaseemAhmed50,Adamha0,Undirected,4637,,,1
Alwala_bara,6789haqq,Undirected,4638,,,1
_IshfaqAhmad,Fact,Undirected,4639,,,1
klakishinki,hatuiore,Undirected,4640,,,1
Dieinurage30_7,432Mryam,Undirected,4641,,,1
__alfresco__,Twitter,Undirected,4642,,,1
khaama,ismailmahsud,Undirected,4643,,,5
wayf44rer__,abuhumayra4,Undirected,4644,,,1
melvynlion,MADANI_SMS,Undirected,4645,,,3
davidperrotin,Uncle_SamCoco,Undirected,4646,,,1
OumDujana,MilkSheikh2,Undirected,4647,,,4
WarReporter1,KenRoth,Undirected,4648,,,1
ro34th,AFPMexico,Undirected,4649,,,1
abuayisha108,WarReporter1,Undirected,4650,,,3
MaghrabiArabi,ISIS_Criminals,Undirected,4651,,,1
Uncle_SamCoco,BezouhMalik,Undirected,4652,,,1
abubakerdimshqi,W_Jurjia,Undirected,4653,,,1
moustiklash,Hamza2906014,Undirected,4654,,,1
alamreeki4,1957_Tintin_,Undirected,4655,,,1
NaseemAhmed50,DaRealSinbad,Undirected,4656,,,1
mobi_ayubi,20news24,Undirected,4657,,,1
Uncle_SamCoco,TRACterrorism,Undirected,4658,,,1
warreporter2,mahfujhindi,Undirected,4659,,,1
Str4nnnger80,IbnKashmir_,Undirected,4660,,,1
MaghrebiWM,CJTFOIR,Undirected,4661,,,1
warrnews,BNONews,Undirected,4662,,,1
warrnews,arisroussinos,Undirected,4663,,,1
Mountainjjoool,Fr33_M9nd,Undirected,4664,,,1
My_way_95,AbuMusab_110,Undirected,4665,,,1
wayyf44rer,cand_i1,Undirected,4666,,,1
abdlrhmn15,TRACterrorism,Undirected,4667,,,1
app33mu113_,Uncle_SamCoco,Undirected,4668,,,6
mobi_ayubi,MuradoRT,Undirected,4669,,,1
wayf44rerr,fullfilth,Undirected,4670,,,1
Uncle_SamCoco,MilkSheikh2,Undirected,4671,,,1
MaghrebiQM,LibyaschannelEN,Undirected,4672,,,1
twdwln,Mountainjjoool,Undirected,4673,,,1
pachaconsumer,_IshfaqAhmad,Undirected,4674,,,1
Muslimah206,Abu_Azzzam25,Undirected,4675,,,1
anas_1003,06230550_IS,Undirected,4676,,,1
ro34th,hasnabubakr2,Undirected,4677,,,2
MaghrebiWM,CelticMuslim,Undirected,4678,,,2
MaghrebiQM,JulianRoepcke,Undirected,4679,,,2
akaomaralamriki,AbuMusab_110,Undirected,4680,,,1
noutankibaaz,_IshfaqAhmad,Undirected,4681,,,26
warrnews,abyasun,Undirected,4682,,,1
ansdawlaah,WarReporter1,Undirected,4683,,,1
war_analysis,CombatChris1,Undirected,4684,,,1
timesofindia,_IshfaqAhmad,Undirected,4685,,,1
RamiAlLolah,MaghrebiQM,Undirected,4686,,,1
Witness_alHaqq,Asfura_fiJannah,Undirected,4687,,,1
wayf44rerr,AtajevWitness,Undirected,4688,,,2
warrnews,CombatChris1,Undirected,4689,,,1
Jihadology_Net,Abu_Azzzam25,Undirected,4690,,,1
todayszamancom,Uncle_SamCoco,Undirected,4691,,,1
ks56b23712,Baqiyah_Khilafa,Undirected,4692,,,1
mobi_ayubi,hiraa_rehman,Undirected,4693,,,1
safiyaimback,Jazrawi_Saraqib,Undirected,4694,,,1
warrnews,OSilent4,Undirected,4695,,,1
abumuhammad1437,WarReporter1,Undirected,4696,,,2
ro34th,AbdugheniSabit,Undirected,4697,,,6
thefIamesofhaqq,WarReporter1,Undirected,4698,,,16
MaghrabiArabi,FranTownsend,Undirected,4699,,,2
TroyBlayne,MaghrabiArabi,Undirected,4700,,,2
_IshfaqAhmad,DOCTORATLARGE,Undirected,4701,,,1
m_mondass,RamiAlLolah,Undirected,4702,,,4
war_analysis,IslamicTongue,Undirected,4703,,,1
WarReporter1,From_AA2ZZ,Undirected,4704,,,1
ummimujahid1,abuhumayra4,Undirected,4705,,,1
wordpressdotcom,_IshfaqAhmad,Undirected,4706,,,5
Uncle_SamCoco,KhateebDimashqi,Undirected,4707,,,5
Uncle_SamCoco,FoxNews,Undirected,4708,,,1
war_analysis,MaghrebiWT,Undirected,4709,,,8
Uncle_SamCoco,AbuBlock,Undirected,4710,,,8
yasmineryan,Abu_Ibn_Taha,Undirected,4711,,,1
moustiklash,NiWelt02,Undirected,4712,,,1
TRefugees7,Baqiyah_Khilafa,Undirected,4713,,,1
WindOfVictory,Uncle_SamCoco,Undirected,4714,,,5
WarReporter1,Quickieleaks,Undirected,4715,,,1
Uncle_SamCoco,BadBoyTerrorist,Undirected,4716,,,1
RamiAlLolah,AdamHasakah658,Undirected,4717,,,1
JoinISNation102,JoinISNation101,Undirected,4718,,,1
xxvvvxxxxxxxx,_IshfaqAhmad,Undirected,4719,,,1
lion_faisal,c0n0fj1had4_,Undirected,4720,,,1
lion_faisal,IbnKashmir_,Undirected,4721,,,1
serok_shix,RamiAlLolah,Undirected,4722,,,1
thefIamesofhaqq,hatuiore,Undirected,4723,,,1
vicenews,JoinISNation102,Undirected,4724,,,1
curdistani,RamiAlLolah,Undirected,4725,,,1
kIakishini5,23mariansamowol,Undirected,4726,,,2
laughwithmeh27,CXaafada2,Undirected,4727,,,1
VeilleurV,AsimAbuMerjem,Undirected,4728,,,1
abuhumayra4,7layers_,Undirected,4729,,,3
amnesty,Uncle_SamCoco,Undirected,4730,,,1
WarReporter1,7layers_,Undirected,4731,,,27
abuayisha108,_JstMryam,Undirected,4732,,,1
ReutersWorld,QassamiMarwan,Undirected,4733,,,1
abdullahazam231,DawlaWitness11,Undirected,4734,,,1
GreekAnalyst,AbdusMujahid149,Undirected,4735,,,1
MaghrabiArabi,DanScavino,Undirected,4736,,,1
businessinsider,Uncle_SamCoco,Undirected,4737,,,1
Uncle_SamCoco,Timourides,Undirected,4738,,,1
striv3rer,IbnKashmir_,Undirected,4739,,,1
mobi_ayubi,ConflictNews1,Undirected,4740,,,1
RamiAlLolah,Bmurr1001,Undirected,4741,,,1
RamiAlLolah,JosephWall2,Undirected,4742,,,1
MilkSheikh2,FidaeeFulaani,Undirected,4743,,,3
moonnor27,Uncle_SamCoco,Undirected,4744,,,2
WarReporter1,BaxtiyarGoran,Undirected,4745,,,1
therichhonky,safiyaimback,Undirected,4746,,,1
kayadam15,MhzBnt,Undirected,4747,,,1
TheHourIsNear4,IbnKashmir_,Undirected,4748,,,1
al_nusra,HadiAlabdallah,Undirected,4749,,,2
abubakerdimshqi,Hamza_sy9,Undirected,4750,,,1
snp999,abutariq040,Undirected,4751,,,1
mobi_ayubi,SalafiEvent,Undirected,4752,,,1
RamiAlLolah,DanieleRaineri,Undirected,4753,,,1
Alwala_bara,AJEnglish,Undirected,4754,,,1
washingtonpost,Uncle_SamCoco,Undirected,4755,,,1
leithfadel,Uncle_SamCoco,Undirected,4756,,,1
Uncle_SamCoco,EugenieBastie,Undirected,4757,,,1
warrnews,AkEl_Saruman,Undirected,4758,,,2
M3t4_tr0n,AsimAbuMerjem,Undirected,4759,,,1
muktarbelmuktar,__alfresco__,Undirected,4760,,,4
EPlC24,CNBCi,Undirected,4761,,,1
AsimAbuMerjem,AlAfreeqi,Undirected,4762,,,1
Raqqa_sl1,BilalIbnRabah1,Undirected,4763,,,3
_IshfaqAhmad,KenRoth,Undirected,4764,,,1
Belalmd12,Bajwa47online,Undirected,4765,,,1
wayf44rerr,p_vanostaeyen,Undirected,4766,,,1
khanasor_sinjar,Uncle_SamCoco,Undirected,4767,,,1
alamreeki4,Turkish_Defence,Undirected,4768,,,1
warrnews,mobi_ayubi,Undirected,4769,,,12
msaalimu,RamiAlLolah,Undirected,4770,,,1
Nidalgazaui,KhaledWardak,Undirected,4771,,,1
MaghrabiArabi,AlArabiya_Eng,Undirected,4772,,,4
newzalrts,WarReporter1,Undirected,4773,,,1
HanaAshtar1,432Mryam,Undirected,4774,,,1
mnsrdwltn,Uncle_SamCoco,Undirected,4775,,,1
MilkSheikh2,ForeignAffairs,Undirected,4776,,,1
Richpie1804b,Abu_Azzzam25,Undirected,4777,,,1
striv3r_,QassamiMarwan,Undirected,4778,,,1
ggreenwald,Uncle_SamCoco,Undirected,4779,,,1
abuhumayra4,UmmUbaydullah17,Undirected,4780,,,1
warrnews,France24_en,Undirected,4781,,,1
skillspaybills1,Uncle_SamCoco,Undirected,4782,,,1
_IshfaqAhmad,Free_lance_jour,Undirected,4783,,,1
wayf44rerr,slum_1437,Undirected,4784,,,1
_SalmanHashimi,Fidaee_Fulaani,Undirected,4785,,,1
mobi_ayubi,TheArzaanKhan,Undirected,4786,,,1
wayf44rerr,amnesty,Undirected,4787,,,1
FidaeeFulaani,7layers_,Undirected,4788,,,1
ansardeenfront,GunsandCoffee70,Undirected,4789,,,1
_IshfaqAhmad,MaghrebiQM,Undirected,4790,,,2
Uncle_SamCoco,Cairo67Unedited,Undirected,4791,,,4
Oded121351,Abu_Ibn_Taha,Undirected,4792,,,2
xDimpleZ,WarReporter1,Undirected,4793,,,2
war_analysis,Inshof,Undirected,4794,,,2
__alfresco__,ShamiConquest,Undirected,4795,,,1
warreporter2,abuJayyid1,Undirected,4796,,,1
_IshfaqAhmad,AJEnglish,Undirected,4797,,,1
TeamMediaWarIq,AbdusMujahid149,Undirected,4798,,,1
zarqawi_reqqa24,Afriqqiya_252,Undirected,4799,,,4
GunsandCoffee70,AbdirahmanBash2,Undirected,4800,,,3
Uncle_SamCoco,JaishalFathEn,Undirected,4801,,,1
abubakerdimshqi,AbedAlii,Undirected,4802,,,1
markito0171,abdlrhmn15,Undirected,4803,,,1
mobi_ayubi,bm21_grad,Undirected,4804,,,1
MaghrabiArabi,EPlC24,Undirected,4805,,,1
mobi_ayubi,KhateebDimashqi,Undirected,4806,,,1
hxhassan,darulhijrateyni,Undirected,4807,,,1
warrnews,AlArabiya_Eng,Undirected,4808,,,1
warrnews,AJENews,Undirected,4809,,,1
WarReporter1,JosephWall2,Undirected,4810,,,1
MaghrabiArabi,EPlC21,Undirected,4811,,,1
Sarbarzi,NaseemAhmed50,Undirected,4812,,,1
moscow_ghost,Abu_Azzzam25,Undirected,4813,,,1
lNSlDEWAR,MaghrabiArabi,Undirected,4814,,,1
green_lemonnn,RamiAlLolah,Undirected,4815,,,1
lyer12tey,MaghrabiArabi,Undirected,4816,,,1
mobi_ayubi,hjkdpod,Undirected,4817,,,3
taalibah2711,freelance_112,Undirected,4818,,,1
SheikhQuotes,NaseemAhmed50,Undirected,4819,,,1
murasil1,michaelh992,Undirected,4820,,,2
YazeedDhardaa25,AsadAlKanadi10,Undirected,4821,,,1
FredericJacobs,AbuNaseeha_03,Undirected,4822,,,1
Uncle_SamCoco,DanielCollins85,Undirected,4823,,,1
ro34th,haaretzcom,Undirected,4824,,,1
___khilafah___,MaghrabiArabi,Undirected,4825,,,1
RevolutionSyria,NaseemAhmed50,Undirected,4826,,,1
saifulakhir,fahrihamzah_eng,Undirected,4827,,,1
MaghrabiArabi,Jazrawi_Arish,Undirected,4828,,,3
MaghrabiArabi,AAhronheim,Undirected,4829,,,1
darulhijrateyni,MaghrebiQM,Undirected,4830,,,1
wayf44rerr,CombatChris1,Undirected,4831,,,1
WarReporter1,TRENDING_WNEWS,Undirected,4832,,,2
Uncle_SamCoco,SimNasr,Undirected,4833,,,15
thefIamesofhaqq,hamza_zarqawi,Undirected,4834,,,1
newexila63,__alfresco__,Undirected,4835,,,1
arflon128,_IshfaqAhmad,Undirected,4836,,,1
warrnews,Asadafghan313,Undirected,4837,,,1
MaghrebiHD,IbnKashmir_,Undirected,4838,,,13
mobi_ayubi,k_kid03,Undirected,4839,,,1
RamiAlLolah,Omar1IQ,Undirected,4840,,,1
RandaHabib,MaghrabiArabi,Undirected,4841,,,1
p_vanostaeyen,__alfresco__,Undirected,4842,,,1
safiyaimback,nikkijfox,Undirected,4843,,,1
abubakerdimshqi,IronMuhajir2,Undirected,4844,,,1
_Faysal,IbnKashmir_,Undirected,4845,,,1
_IshfaqAhmad,JosephHDempsey,Undirected,4846,,,1
___buriry,WarReporter1,Undirected,4847,,,1
Uncle_SamCoco,MSF,Undirected,4848,,,1
moustiklash,MilkSheikh2,Undirected,4849,,,1
FollowTheHaQQQ,BaqiyaIs,Undirected,4850,,,1
saifulakhir,HaritsAbuUlya,Undirected,4851,,,1
Uncle_SamCoco,Davy_Jones___,Undirected,4852,,,1
wayf44rerr,WaqqasUmm,Undirected,4853,,,1
WarReporter1,Merdsoppppp,Undirected,4854,,,1
MaghrebiWM,Jazrawi_Saraqib,Undirected,4855,,,8
nhenin75,MaghrebiWM,Undirected,4856,,,2
darulhijrateyni,Lyobserver,Undirected,4857,,,1
hasan9ali,MilkSheikh2,Undirected,4858,,,3
cahitstorm,RamiAlLolah,Undirected,4859,,,1
wayf44rer_,MaghrebiQM,Undirected,4860,,,1
mobi_ayubi,billroggio,Undirected,4861,,,1
WaelEssam77,RamiAlLolah,Undirected,4862,,,5
QassamiMarwan,Arab_parachute,Undirected,4863,,,1
alamreeki4,MousaAlomar,Undirected,4864,,,1
_SalmanHashimi,Freedom_speech2,Undirected,4865,,,1
wayf44rerr,RoyalWinj,Undirected,4866,,,1
_IshfaqAhmad,51allout,Undirected,4867,,,1
freelance_112,AboHafsaKuwaiti,Undirected,4868,,,1
RamiAlLolah,Aziz_sham7_I,Undirected,4869,,,2
wayf44rerr,itele,Undirected,4870,,,1
worldonalert,AbuMusab_110,Undirected,4871,,,1
warrnews,SyedAamerShah,Undirected,4872,,,1
warrnews,thewilysage,Undirected,4873,,,1
dawlaislamiya65,432Mryam,Undirected,4874,,,1
MaghrebiWT,MaghrabiArabi,Undirected,4875,,,2
al_nusra,Journalist_Omar,Undirected,4876,,,1
MaghrebiQ,MaghrabiArabi,Undirected,4877,,,1
dieinurage29__7,baqiya120,Undirected,4878,,,1
RamiAlLolah,1AmHighlander,Undirected,4879,,,1
strawberriiiiiy,_IshfaqAhmad,Undirected,4880,,,6
siteintelgroup,mobi_ayubi,Undirected,4881,,,3
RamiAlLolah,CBSWalsh,Undirected,4882,,,1
abpnewstv,Uncle_SamCoco,Undirected,4883,,,1
green_lemonnn,Abu_Azzzam25,Undirected,4884,,,2
rahimred1,abubakerdimshqi,Undirected,4885,,,1
WhiteCat_7,HK2307,Undirected,4886,,,1
Suspend_Me_fags,Sadk_Monasr51,Undirected,4887,,,1
warreporter2,hxhassan,Undirected,4888,,,4
le_Parisien,Uncle_SamCoco,Undirected,4889,,,1
xxvvvxxxxxxx,warrnews,Undirected,4890,,,1
sn2pr,_IshfaqAhmad,Undirected,4891,,,2
gerfingerpoken,MaghrabiArabi,Undirected,4892,,,1
alig1388,Suspend_Me_fags,Undirected,4893,,,1
i1488508_1,abuhumayra4,Undirected,4894,,,1
lukesmithnews,QassamiMarwan,Undirected,4895,,,1
wwayyf44rer,IbnKashmir_,Undirected,4896,,,3
WarReporter1,Sunny26055662,Undirected,4897,,,1
TRACterrorism,Abu_Azzzam25,Undirected,4898,,,1
WhiteCat_7,PRINCESSBAQIYA2,Undirected,4899,,,2
mobi_ayubi,balkhi_a,Undirected,4900,,,3
AbuNaseeha_03,AbuHurairah_39,Undirected,4901,,,8
Uncle_SamCoco,FrenchyMusliiim,Undirected,4902,,,1
RamiAlLolah,E2slam,Undirected,4903,,,1
Ilmseeker_,IbnKashmir_,Undirected,4904,,,2
Uncle_SamCoco,DeadmanMax,Undirected,4905,,,1
schumelli1,MaghrabiArabi,Undirected,4906,,,1
abdlrhmn15,AmirBakistani47,Undirected,4907,,,1
mobi_ayubi,MaghrebiWM,Undirected,4908,,,1
st3erer,StrangerAkh,Undirected,4909,,,1
tomjery46,_IshfaqAhmad,Undirected,4910,,,4
wayf44rerr,mayflow94912564,Undirected,4911,,,3
NusantarWitness,IbnKashmir_,Undirected,4912,,,4
war_analysis,q_qkmn,Undirected,4913,,,1
sonofshishan,AsgaCu,Undirected,4914,,,1
mobi_ayubi,MaghrebiWT,Undirected,4915,,,2
mobi_ayubi,KhubaKh,Undirected,4916,,,1
Uncle_SamCoco,AbuNaseeha_03,Undirected,4917,,,1
Qashmier,IbnKashmir_,Undirected,4918,,,2
scholarsofhaq10,baaqiya_01,Undirected,4919,,,2
klakishinki,WarReporter1,Undirected,4920,,,3
milksheikhbeiji,FidaeeFulaani,Undirected,4921,,,1
sonofshishan,Nidalgazaui,Undirected,4922,,,1
_NewsLeak_,DawlaWitness11,Undirected,4923,,,1
TIME,RamiAlLolah,Undirected,4924,,,1
fnstudio,WarReporter1,Undirected,4925,,,1
alurdun_,RamiAlLolah,Undirected,4926,,,2
czjihad,Afriqqiya_252,Undirected,4927,,,1
WarReporter1,Jamesdong78610,Undirected,4928,,,1
turista_bintrav,Witness_alHaqq,Undirected,4929,,,3
Baqiyah_Khilafa,Abu_Ibn_Taha,Undirected,4930,,,1
zidan44564531,RamiAlLolah,Undirected,4931,,,1
umar_khurasani,JoinISNation102,Undirected,4932,,,1
war_analysis,Sham,Undirected,4933,,,1
Mindv1sion,MaghrabiArabi,Undirected,4934,,,1
mobi_ayubi,clarionproject,Undirected,4935,,,3
KhateebDimashqi,06230550_IS,Undirected,4936,,,1
alsalmaniahmad,Uncle_SamCoco,Undirected,4937,,,1
Nidalgazaui,Freedom_speech2,Undirected,4938,,,1
WarReporter1,CleverBeth_,Undirected,4939,,,1
abutariq041,SCREW_U_TWEETA,Undirected,4940,,,3
Uncle_SamCoco,StrangerAkh,Undirected,4941,,,2
WarReporter1,TheArabSource,Undirected,4942,,,1
yawmal_dabiq,wayf44rerr,Undirected,4943,,,1
iscomedygold,CXaafada2,Undirected,4944,,,1
RamiAlLolah,EngineerKhabbab,Undirected,4945,,,4
PatMegahan,MaghrabiArabi,Undirected,4946,,,1
yawmal_dabiq,__alfresco__,Undirected,4947,,,1
kazabalanka2,06230550_IS,Undirected,4948,,,1
YouTube,06230550_IS,Undirected,4949,,,1
Jazrawi_Saraqib,Amerdeghayes1,Undirected,4950,,,1
a714149,__alfresco__,Undirected,4951,,,7
NikoRe_,06230550_IS,Undirected,4952,,,1
alamreeki4,Baqiyah_Khilafa,Undirected,4953,,,3
waroflegends1,murasil1,Undirected,4954,,,1
doammuslims,IbnKashmir_,Undirected,4955,,,1
WarReporter1,Conflicts,Undirected,4956,,,1
IbnKashmir_,7layers_,Undirected,4957,,,1
mujtahidd,RamiAlLolah,Undirected,4958,,,1
JoinISNation102,IraqiSMCEn,Undirected,4959,,,1
Uncle_SamCoco,IsraelHatzolah,Undirected,4960,,,1
West_YPG,Uncle_SamCoco,Undirected,4961,,,1
war_analysis,emran_getu,Undirected,4962,,,1
Uncle_SamCoco,PierrePuchot,Undirected,4963,,,1
MaghrebiWM,AJENews,Undirected,4964,,,1
st3erer,cnnbrk,Undirected,4965,,,1
jhfvdh105,1515Ummah,Undirected,4966,,,2
abuhumayra4,abdulmatin_XIII,Undirected,4967,,,1
Uncle_SamCoco,TheEconomist,Undirected,4968,,,1
adam_hasakah86,Uncle_SamCoco,Undirected,4969,,,1
__alfresco__,Ibn__Al_Farooq_,Undirected,4970,,,3
abdlrhmn15,P_Strickland_,Undirected,4971,,,1
MaghrabiArabi,Jazrawi_Joulan,Undirected,4972,,,9
Uncle_SamCoco,Rita_Katz,Undirected,4973,,,1
bintislamiya19,IbnKashmir_,Undirected,4974,,,5
Nidalgazaui,DavidJo44018987,Undirected,4975,,,2
husnisalaaan,WhiteCat_7,Undirected,4976,,,1
NaseemAhmed50,Free_Media_Hub,Undirected,4977,,,1
ajaltamimi,Uncle_SamCoco,Undirected,4978,,,2
Uncle_SamCoco,New_Narrative,Undirected,4979,,,1
warrnews,Dalatrm,Undirected,4980,,,1
warrnews,Deliverance202,Undirected,4981,,,1
war_analysis,ismailmahsudd,Undirected,4982,,,1
perrycammack,AbdusMujahid149,Undirected,4983,,,1
halabinasser1,Uncle_SamCoco,Undirected,4984,,,5
WhiteCat_7,Raqqa_SL,Undirected,4985,,,1
__alfresco__,Kakzk10ajk,Undirected,4986,,,1
MiddleEastMnt,Alwala_bara,Undirected,4987,,,1
World_NewsTR,AbuMusab_110,Undirected,4988,,,1
MaghrebiWM,24Aleppo,Undirected,4989,,,2
nytimesworld,Uncle_SamCoco,Undirected,4990,,,3
mobi_ayubi,HamdiHassan1,Undirected,4991,,,1
Fidaee_Fulaani,Bedouin127,Undirected,4992,,,1
thefIamesofhaqq,IfriquiAli,Undirected,4993,,,1
IWantDollars,1515Ummah,Undirected,4994,,,1
EPlC24,4peace_sham,Undirected,4995,,,2
WarReporter1,Abduhark,Undirected,4996,,,1
RamiAlLolah,AfarinMamosta,Undirected,4997,,,2
USEmbassySyria,RamiAlLolah,Undirected,4998,,,2
warrnews,arabthomness,Undirected,4999,,,8
ManKhalfahum,MaghrabiArabi,Undirected,5000,,,1
lNSlDEWAR,NBCNews,Undirected,5001,,,1
Uncle_SamCoco,PalmyraPioneer,Undirected,5002,,,1
mustaklash,1515Ummah,Undirected,5003,,,3
vsevolod_tk,MaghrebiQM,Undirected,5004,,,1
Uncle_SamCoco,ChriPrat,Undirected,5005,,,1
ro34th,BBCWorld,Undirected,5006,,,1
IbnKashmir_,Freedom_speech2,Undirected,5007,,,4
Syrkid,AsimAbuMerjem,Undirected,5008,,,1
Jazrawi_Saraqib,DreadMozlum,Undirected,5009,,,3
netzpolitik,WhiteCat_7,Undirected,5010,,,1
WarReporter1,EPlC24,Undirected,5011,,,4
ro34th,HamidHadeed,Undirected,5012,,,1
DawlaWitness11,AnakSabil_07,Undirected,5013,,,5
cadangan20pc,NaseemAhmed50,Undirected,5014,,,1
WarReporter1,Salam_al_mosawy,Undirected,5015,,,1
sandukankanack,Alwala_bara,Undirected,5016,,,1
crimesofbrits,NaseemAhmed50,Undirected,5017,,,1
warrnews,TheRealBTL,Undirected,5018,,,2
Jazrawi_Missk,BaqiyaIs,Undirected,5019,,,1
Frankie13976396,Baqiyah_Khilafa,Undirected,5020,,,1
afren_kha,abuayisha108,Undirected,5021,,,3
xxvvvxxxxxxxx,WarReporter1,Undirected,5022,,,2
Met_1s,MaghrabiArabi,Undirected,5023,,,1
mozlemgurl,06230550_IS,Undirected,5024,,,1
chihebkhas,RamiAlLolah,Undirected,5025,,,1
chandel70,_IshfaqAhmad,Undirected,5026,,,10
abuhumayra4,Eth_io,Undirected,5027,,,1
WeaboIsNEET,MaghrebiQM,Undirected,5028,,,1
MarwanTunsi__,FidaeeFulaani,Undirected,5029,,,1
wwayyf44rer,EPlC24,Undirected,5030,,,1
mobi_ayubi,MaghrebiQM,Undirected,5031,,,26
schoremis1,MaghrabiArabi,Undirected,5032,,,3
MilkSheikh2,ArabCenter_en,Undirected,5033,,,1
samykamkar,WarReporter1,Undirected,5034,,,1
mrsandman147,NaseemAhmed50,Undirected,5035,,,1
tomjery46,ismailmahsud,Undirected,5036,,,1
melvynlion,ScotsmanInfidel,Undirected,5037,,,79
michaeldweiss,Nidalgazaui,Undirected,5038,,,1
sakirkhader,YazeedDhardaa25,Undirected,5039,,,1
child_lamb,AsimAbuMerjem,Undirected,5040,,,20
minut_lover,WarReporter1,Undirected,5041,,,1
thefIamesofhaqq,Free_lance_jour,Undirected,5042,,,1
abubakerdimshqi,Akhmad_John,Undirected,5043,,,1
wa2lhamsho,RamiAlLolah,Undirected,5044,,,1
emran_getu,abutariq041,Undirected,5045,,,2
WarReporter1,Salim_Abu_Aicha,Undirected,5046,,,1
